"","tract","year","crash_type","crashes","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident"
"22521","17031620300","2020","PEDESTRIAN",4,3,0,3,0,0
"22522","17031620300","2020","Vehicle/Other",148,21,0,2,11,8
"22523","17031620400","2018","PEDALCYCLIST",2,2,0,0,2,0
"22524","17031620400","2018","PEDESTRIAN",1,1,0,0,1,0
"22525","17031620400","2018","Vehicle/Other",142,19,1,3,9,6
"22526","17031620400","2019","PEDALCYCLIST",2,1,0,0,1,0
"22527","17031620400","2019","PEDESTRIAN",3,4,0,3,1,0
"22528","17031620400","2019","Vehicle/Other",131,15,0,4,7,4
"22529","17031620400","2020","PEDALCYCLIST",1,1,0,0,1,0
"22530","17031620400","2020","PEDESTRIAN",2,2,0,0,2,0
"22531","17031620400","2020","Vehicle/Other",102,12,0,2,6,4
"22532","17031630100","2018","PEDESTRIAN",4,3,0,0,2,1
"22533","17031630100","2018","Vehicle/Other",83,35,1,1,25,8
"22534","17031630100","2019","PEDESTRIAN",4,4,1,1,1,1
"22535","17031630100","2019","Vehicle/Other",92,21,0,2,15,4
"22536","17031630100","2020","PEDALCYCLIST",1,1,0,0,0,1
"22537","17031630100","2020","PEDESTRIAN",2,2,0,0,1,1
"22538","17031630100","2020","Vehicle/Other",73,15,0,0,12,3
"22539","17031630200","2018","PEDALCYCLIST",1,1,0,1,0,0
"22540","17031630200","2018","PEDESTRIAN",1,1,0,1,0,0
"22541","17031630200","2018","Vehicle/Other",74,13,0,0,7,6
"22542","17031630200","2019","PEDALCYCLIST",1,1,0,0,1,0
"22543","17031630200","2019","PEDESTRIAN",1,1,0,1,0,0
"22544","17031630200","2019","Vehicle/Other",73,19,0,1,14,4
"22545","17031630200","2020","Vehicle/Other",64,29,1,6,16,6
"22546","17031630300","2018","PEDESTRIAN",4,6,0,1,5,0
"22547","17031630300","2018","Vehicle/Other",210,15,0,1,7,7
"22548","17031630300","2019","PEDALCYCLIST",4,3,0,0,3,0
"22549","17031630300","2019","PEDESTRIAN",6,6,0,2,4,0
"22550","17031630300","2019","Vehicle/Other",249,24,0,4,10,10
"22551","17031630300","2020","PEDALCYCLIST",1,0,0,0,0,0
"22552","17031630300","2020","PEDESTRIAN",4,3,0,0,3,0
"22553","17031630300","2020","Vehicle/Other",157,22,0,1,12,9
"22554","17031630400","2018","PEDALCYCLIST",2,2,0,0,2,0
"22555","17031630400","2018","PEDESTRIAN",2,2,0,0,2,0
"22556","17031630400","2018","Vehicle/Other",134,21,0,0,13,8
"22557","17031630400","2019","PEDALCYCLIST",2,2,0,0,0,2
"22558","17031630400","2019","PEDESTRIAN",4,4,0,0,2,2
"22559","17031630400","2019","Vehicle/Other",156,20,0,2,13,5
"22560","17031630400","2020","PEDALCYCLIST",2,2,0,1,1,0
"22561","17031630400","2020","PEDESTRIAN",2,3,2,0,0,1
"22562","17031630400","2020","Vehicle/Other",107,9,0,0,4,5
"22563","17031630500","2018","PEDALCYCLIST",2,2,0,0,1,1
"22564","17031630500","2018","PEDESTRIAN",4,4,0,0,4,0
"22565","17031630500","2018","Vehicle/Other",175,23,0,3,12,8
"22566","17031630500","2019","PEDALCYCLIST",2,1,0,0,1,0
"22567","17031630500","2019","PEDESTRIAN",7,6,0,0,5,1
"22568","17031630500","2019","Vehicle/Other",174,18,0,0,12,6
"22569","17031630500","2020","PEDALCYCLIST",1,1,0,0,1,0
"22570","17031630500","2020","PEDESTRIAN",3,3,0,2,1,0
"22571","17031630500","2020","Vehicle/Other",99,17,0,2,10,5
"22572","17031630800","2018","PEDALCYCLIST",1,1,0,0,1,0
"22573","17031630800","2018","PEDESTRIAN",5,4,0,0,4,0
"22574","17031630800","2018","Vehicle/Other",173,35,0,2,23,10
"22575","17031630800","2019","PEDALCYCLIST",1,1,0,0,1,0
"22576","17031630800","2019","PEDESTRIAN",6,4,0,2,2,0
"22577","17031630800","2019","Vehicle/Other",153,13,0,1,8,4
"22578","17031630800","2020","PEDALCYCLIST",2,2,0,1,1,0
"22579","17031630800","2020","PEDESTRIAN",2,1,0,0,1,0
"22580","17031630800","2020","Vehicle/Other",147,18,0,1,13,4
"22581","17031630900","2018","PEDALCYCLIST",5,4,0,0,4,0
"22582","17031630900","2018","PEDESTRIAN",7,10,0,2,8,0
"22583","17031630900","2018","Vehicle/Other",178,13,0,1,7,5
"22584","17031630900","2019","PEDALCYCLIST",3,2,0,0,1,1
"22585","17031630900","2019","PEDESTRIAN",8,7,0,0,5,2
"22586","17031630900","2019","Vehicle/Other",164,13,0,0,7,6
"22587","17031630900","2020","PEDALCYCLIST",2,2,0,0,2,0
"22588","17031630900","2020","PEDESTRIAN",8,7,0,1,4,2
"22589","17031630900","2020","Vehicle/Other",167,23,0,3,11,9
"22590","17031640100","2018","PEDALCYCLIST",2,2,0,0,2,0
"22591","17031640100","2018","PEDESTRIAN",2,2,0,1,1,0
"22592","17031640100","2018","Vehicle/Other",106,15,0,1,10,4
"22593","17031640100","2019","PEDESTRIAN",2,1,0,0,1,0
"22594","17031640100","2019","Vehicle/Other",125,12,0,1,8,3
"22595","17031640100","2020","PEDALCYCLIST",1,1,0,0,1,0
"22596","17031640100","2020","PEDESTRIAN",2,2,0,0,2,0
"22597","17031640100","2020","Vehicle/Other",79,14,1,1,9,3
"22598","17031640300","2018","PEDALCYCLIST",3,4,0,0,3,1
"22599","17031640300","2018","PEDESTRIAN",3,3,0,0,3,0
"22600","17031640300","2018","Vehicle/Other",108,13,0,0,10,3
"22601","17031640300","2019","PEDALCYCLIST",2,2,0,0,1,1
"22602","17031640300","2019","PEDESTRIAN",2,2,0,1,1,0
"22603","17031640300","2019","Vehicle/Other",102,11,0,2,7,2
"22604","17031640300","2020","PEDESTRIAN",2,2,0,0,2,0
"22605","17031640300","2020","Vehicle/Other",79,10,0,0,9,1
"22606","17031640400","2018","PEDALCYCLIST",1,1,0,1,0,0
"22607","17031640400","2018","Vehicle/Other",90,15,0,3,4,8
"22608","17031640400","2019","PEDALCYCLIST",1,1,0,0,1,0
"22609","17031640400","2019","PEDESTRIAN",2,2,0,0,1,1
"22610","17031640400","2019","Vehicle/Other",105,12,1,0,5,6
"22611","17031640400","2020","PEDALCYCLIST",1,0,0,0,0,0
"22612","17031640400","2020","PEDESTRIAN",2,0,0,0,0,0
"22613","17031640400","2020","Vehicle/Other",84,10,1,2,6,1
"22614","17031640500","2018","Vehicle/Other",64,8,0,0,4,4
"22615","17031640500","2019","PEDALCYCLIST",2,2,0,0,2,0
"22616","17031640500","2019","Vehicle/Other",82,13,0,1,9,3
"22617","17031640500","2020","Vehicle/Other",80,14,1,1,5,7
"22618","17031640600","2018","PEDALCYCLIST",2,1,0,0,1,0
"22619","17031640600","2018","PEDESTRIAN",6,6,0,0,3,3
"22620","17031640600","2018","Vehicle/Other",88,8,0,0,7,1
"22621","17031640600","2019","PEDALCYCLIST",1,0,0,0,0,0
"22622","17031640600","2019","PEDESTRIAN",2,1,0,0,1,0
"22623","17031640600","2019","Vehicle/Other",81,7,0,0,5,2
"22624","17031640600","2020","PEDALCYCLIST",1,1,0,0,1,0
"22625","17031640600","2020","PEDESTRIAN",1,1,0,1,0,0
"22626","17031640600","2020","Vehicle/Other",71,10,0,1,4,5
"22627","17031640700","2018","PEDALCYCLIST",1,0,0,0,0,0
"22628","17031640700","2018","PEDESTRIAN",1,1,0,0,1,0
"22629","17031640700","2018","Vehicle/Other",136,12,0,1,4,7
"22630","17031640700","2019","PEDALCYCLIST",2,1,0,0,1,0
"22631","17031640700","2019","PEDESTRIAN",2,2,0,0,2,0
"22632","17031640700","2019","Vehicle/Other",159,27,0,3,15,9
"22633","17031640700","2020","PEDESTRIAN",2,1,0,1,0,0
"22634","17031640700","2020","Vehicle/Other",94,16,0,6,8,2
"22635","17031640800","2018","Vehicle/Other",126,14,0,4,5,5
"22636","17031640800","2019","PEDESTRIAN",2,2,0,0,2,0
"22637","17031640800","2019","Vehicle/Other",98,19,0,1,9,9
"22638","17031640800","2020","PEDESTRIAN",1,0,0,0,0,0
"22639","17031640800","2020","Vehicle/Other",88,10,0,4,5,1
"22640","17031650100","2018","PEDALCYCLIST",1,1,0,0,0,1
"22641","17031650100","2018","PEDESTRIAN",4,4,1,0,2,1
"22642","17031650100","2018","Vehicle/Other",143,19,0,0,12,7
"22643","17031650100","2019","PEDALCYCLIST",2,2,0,1,1,0
"22644","17031650100","2019","PEDESTRIAN",1,1,0,0,1,0
"22645","17031650100","2019","Vehicle/Other",139,22,0,1,10,11
"22646","17031650100","2020","PEDALCYCLIST",3,3,0,0,2,1
"22647","17031650100","2020","PEDESTRIAN",2,2,0,1,0,1
"22648","17031650100","2020","Vehicle/Other",91,13,0,2,11,0
"22649","17031650200","2018","PEDALCYCLIST",1,1,0,0,1,0
"22650","17031650200","2018","PEDESTRIAN",7,7,0,2,4,1
"22651","17031650200","2018","Vehicle/Other",213,24,0,1,18,5
"22652","17031650200","2019","PEDALCYCLIST",1,1,0,0,1,0
"22653","17031650200","2019","PEDESTRIAN",3,3,0,0,2,1
"22654","17031650200","2019","Vehicle/Other",222,23,0,0,19,4
"22655","17031650200","2020","PEDALCYCLIST",2,2,0,0,2,0
"22656","17031650200","2020","PEDESTRIAN",5,4,0,1,3,0
"22657","17031650200","2020","Vehicle/Other",159,36,1,3,21,11
"22658","17031650301","2018","PEDESTRIAN",2,2,0,1,0,1
"22659","17031650301","2018","Vehicle/Other",228,36,0,3,20,13
"22660","17031650301","2019","PEDALCYCLIST",2,0,0,0,0,0
"22661","17031650301","2019","PEDESTRIAN",5,4,0,1,3,0
"22662","17031650301","2019","Vehicle/Other",223,26,0,2,18,6
"22663","17031650301","2020","PEDALCYCLIST",1,1,0,0,1,0
"22664","17031650301","2020","PEDESTRIAN",1,0,0,0,0,0
"22665","17031650301","2020","Vehicle/Other",159,20,0,0,17,3
"22666","17031650302","2018","PEDALCYCLIST",2,2,0,0,1,1
"22667","17031650302","2018","PEDESTRIAN",1,1,0,0,0,1
"22668","17031650302","2018","Vehicle/Other",153,30,0,1,19,10
"22669","17031650302","2019","PEDALCYCLIST",1,0,0,0,0,0
"22670","17031650302","2019","PEDESTRIAN",2,0,0,0,0,0
"22671","17031650302","2019","Vehicle/Other",146,47,0,5,26,16
"22672","17031650302","2020","PEDALCYCLIST",2,2,0,0,2,0
"22673","17031650302","2020","Vehicle/Other",93,18,0,2,14,2
"22674","17031650400","2018","PEDALCYCLIST",3,1,0,0,1,0
"22675","17031650400","2018","PEDESTRIAN",3,5,0,4,1,0
"22676","17031650400","2018","Vehicle/Other",189,23,0,3,17,3
"22677","17031650400","2019","PEDALCYCLIST",3,1,0,0,1,0
"22678","17031650400","2019","PEDESTRIAN",1,1,0,0,1,0
"22679","17031650400","2019","Vehicle/Other",177,21,0,2,14,5
"22680","17031650400","2020","PEDESTRIAN",1,1,0,0,0,1
"22681","17031650400","2020","Vehicle/Other",141,19,0,0,9,10
"22682","17031650500","2018","PEDALCYCLIST",1,1,0,0,1,0
"22683","17031650500","2018","PEDESTRIAN",7,5,1,0,4,0
"22684","17031650500","2018","Vehicle/Other",423,69,0,6,43,20
"22685","17031650500","2019","PEDALCYCLIST",1,1,0,1,0,0
"22686","17031650500","2019","PEDESTRIAN",8,9,0,2,5,2
"22687","17031650500","2019","Vehicle/Other",463,72,0,9,40,23
"22688","17031650500","2020","PEDALCYCLIST",2,1,0,1,0,0
"22689","17031650500","2020","PEDESTRIAN",3,2,0,1,1,0
"22690","17031650500","2020","Vehicle/Other",306,58,1,4,37,16
"22691","17031660301","2018","PEDALCYCLIST",1,0,0,0,0,0
"22692","17031660301","2018","PEDESTRIAN",1,1,0,0,1,0
"22693","17031660301","2018","Vehicle/Other",74,11,0,1,7,3
"22694","17031660301","2019","PEDALCYCLIST",1,1,0,1,0,0
"22695","17031660301","2019","PEDESTRIAN",1,1,0,0,0,1
"22696","17031660301","2019","Vehicle/Other",63,7,0,0,4,3
"22697","17031660301","2020","PEDALCYCLIST",1,1,0,0,1,0
"22698","17031660301","2020","PEDESTRIAN",1,1,0,0,1,0
"22699","17031660301","2020","Vehicle/Other",79,10,0,1,2,7
"22700","17031660302","2018","PEDESTRIAN",3,3,0,1,2,0
"22701","17031660302","2018","Vehicle/Other",116,8,0,0,7,1
"22702","17031660302","2019","PEDALCYCLIST",1,1,0,0,1,0
"22703","17031660302","2019","PEDESTRIAN",1,1,0,0,1,0
"22704","17031660302","2019","Vehicle/Other",155,21,0,1,15,5
"22705","17031660302","2020","PEDALCYCLIST",1,0,0,0,0,0
"22706","17031660302","2020","PEDESTRIAN",1,1,0,0,1,0
"22707","17031660302","2020","Vehicle/Other",139,12,0,2,5,5
"22708","17031660400","2018","PEDALCYCLIST",1,0,0,0,0,0
"22709","17031660400","2018","PEDESTRIAN",4,4,0,0,2,2
"22710","17031660400","2018","Vehicle/Other",169,18,0,1,7,10
"22711","17031660400","2019","PEDALCYCLIST",1,1,0,0,1,0
"22712","17031660400","2019","PEDESTRIAN",7,7,0,0,7,0
"22713","17031660400","2019","Vehicle/Other",164,18,0,2,9,7
"22714","17031660400","2020","PEDALCYCLIST",1,1,0,1,0,0
"22715","17031660400","2020","PEDESTRIAN",5,5,0,2,3,0
"22716","17031660400","2020","Vehicle/Other",138,16,0,2,11,3
"22717","17031660500","2018","PEDESTRIAN",2,2,0,0,2,0
"22718","17031660500","2018","Vehicle/Other",165,19,0,1,9,9
"22719","17031660500","2019","PEDALCYCLIST",2,1,0,0,1,0
"22720","17031660500","2019","PEDESTRIAN",3,2,0,2,0,0
"22721","17031660500","2019","Vehicle/Other",157,20,0,2,8,10
"22722","17031660500","2020","PEDALCYCLIST",3,2,0,0,2,0
"22723","17031660500","2020","PEDESTRIAN",2,1,0,0,1,0
"22724","17031660500","2020","Vehicle/Other",134,17,0,1,12,4
"22725","17031660600","2018","PEDALCYCLIST",1,1,0,0,1,0
"22726","17031660600","2018","PEDESTRIAN",9,7,0,4,3,0
"22727","17031660600","2018","Vehicle/Other",216,27,0,2,13,12
"22728","17031660600","2019","PEDALCYCLIST",2,1,0,0,1,0
"22729","17031660600","2019","PEDESTRIAN",10,10,0,1,4,5
"22730","17031660600","2019","Vehicle/Other",231,35,0,3,21,11
"22731","17031660600","2020","PEDALCYCLIST",3,2,0,0,1,1
"22732","17031660600","2020","PEDESTRIAN",8,8,0,1,6,1
"22733","17031660600","2020","Vehicle/Other",225,17,1,0,9,7
"22734","17031660700","2018","PEDALCYCLIST",1,1,0,0,0,1
"22735","17031660700","2018","PEDESTRIAN",6,6,0,0,4,2
"22736","17031660700","2018","Vehicle/Other",108,17,0,2,7,8
"22737","17031660700","2019","PEDESTRIAN",3,3,0,0,3,0
"22738","17031660700","2019","Vehicle/Other",81,10,0,0,5,5
"22739","17031660700","2020","PEDALCYCLIST",1,1,0,1,0,0
"22740","17031660700","2020","PEDESTRIAN",2,5,0,2,3,0
"22741","17031660700","2020","Vehicle/Other",110,19,0,3,10,6
"22742","17031660800","2018","PEDALCYCLIST",2,1,0,0,1,0
"22743","17031660800","2018","PEDESTRIAN",4,4,0,0,3,1
"22744","17031660800","2018","Vehicle/Other",171,21,0,1,14,6
"22745","17031660800","2019","PEDESTRIAN",3,3,0,2,1,0
"22746","17031660800","2019","Vehicle/Other",139,20,0,3,14,3
"22747","17031660800","2020","PEDESTRIAN",4,4,0,1,2,1
"22748","17031660800","2020","Vehicle/Other",144,15,0,0,10,5
"22749","17031660900","2018","PEDALCYCLIST",2,2,0,1,1,0
"22750","17031660900","2018","PEDESTRIAN",15,13,1,4,5,3
"22751","17031660900","2018","Vehicle/Other",238,31,0,3,18,10
"22752","17031660900","2019","PEDALCYCLIST",2,2,0,1,1,0
"22753","17031660900","2019","PEDESTRIAN",5,5,0,1,4,0
"22754","17031660900","2019","Vehicle/Other",219,52,0,8,31,13
"22755","17031660900","2020","PEDALCYCLIST",1,1,0,1,0,0
"22756","17031660900","2020","PEDESTRIAN",6,6,0,3,3,0
"22757","17031660900","2020","Vehicle/Other",226,39,1,3,22,13
"22758","17031661000","2018","PEDALCYCLIST",1,1,0,0,1,0
"22759","17031661000","2018","PEDESTRIAN",9,7,0,3,3,1
"22760","17031661000","2018","Vehicle/Other",255,38,0,5,25,8
"22761","17031661000","2019","PEDALCYCLIST",2,1,0,0,1,0
"22762","17031661000","2019","PEDESTRIAN",8,9,0,3,6,0
"22763","17031661000","2019","Vehicle/Other",245,50,0,7,19,24
"22764","17031661000","2020","PEDALCYCLIST",3,2,0,0,2,0
"22765","17031661000","2020","PEDESTRIAN",8,7,0,0,6,1
"22766","17031661000","2020","Vehicle/Other",280,60,0,9,33,18
"22767","17031661100","2018","PEDESTRIAN",3,3,0,0,3,0
"22768","17031661100","2018","Vehicle/Other",138,23,0,5,14,4
"22769","17031661100","2019","PEDALCYCLIST",1,1,0,0,1,0
"22770","17031661100","2019","PEDESTRIAN",2,2,0,0,1,1
"22771","17031661100","2019","Vehicle/Other",122,33,0,4,23,6
"22772","17031661100","2020","PEDESTRIAN",2,2,0,1,1,0
"22773","17031661100","2020","Vehicle/Other",103,27,0,0,17,10
"22774","17031670100","2018","PEDALCYCLIST",2,2,0,0,2,0
"22775","17031670100","2018","PEDESTRIAN",1,1,0,0,1,0
"22776","17031670100","2018","Vehicle/Other",33,12,1,1,6,4
"22777","17031670100","2019","Vehicle/Other",43,5,0,0,3,2
"22778","17031670100","2020","PEDESTRIAN",1,1,0,1,0,0
"22779","17031670100","2020","Vehicle/Other",48,13,1,0,6,6
"22780","17031670200","2018","PEDALCYCLIST",1,1,0,0,1,0
"22781","17031670200","2018","PEDESTRIAN",2,2,0,1,0,1
"22782","17031670200","2018","Vehicle/Other",55,17,0,2,13,2
"22783","17031670200","2019","PEDESTRIAN",1,0,0,0,0,0
"22784","17031670200","2019","Vehicle/Other",51,23,0,9,12,2
"22785","17031670200","2020","PEDESTRIAN",2,2,0,0,2,0
"22786","17031670200","2020","Vehicle/Other",58,7,0,0,6,1
"22787","17031670300","2018","PEDESTRIAN",2,3,0,1,0,2
"22788","17031670300","2018","Vehicle/Other",73,15,0,0,12,3
"22789","17031670300","2019","PEDALCYCLIST",1,0,0,0,0,0
"22790","17031670300","2019","PEDESTRIAN",3,2,0,1,1,0
"22791","17031670300","2019","Vehicle/Other",71,9,0,2,4,3
"22792","17031670300","2020","PEDESTRIAN",1,1,0,0,1,0
"22793","17031670300","2020","Vehicle/Other",79,28,0,3,14,11
"22794","17031670400","2018","PEDALCYCLIST",1,1,0,1,0,0
"22795","17031670400","2018","Vehicle/Other",36,5,0,0,4,1
"22796","17031670400","2019","PEDESTRIAN",3,3,0,0,2,1
"22797","17031670400","2019","Vehicle/Other",42,2,0,0,1,1
"22798","17031670400","2020","PEDESTRIAN",1,1,0,1,0,0
"22799","17031670400","2020","Vehicle/Other",39,9,0,4,4,1
"22800","17031670500","2018","PEDALCYCLIST",1,1,0,1,0,0
"22801","17031670500","2018","PEDESTRIAN",5,7,2,1,4,0
"22802","17031670500","2018","Vehicle/Other",88,23,0,1,16,6
"22803","17031670500","2019","PEDALCYCLIST",1,1,0,1,0,0
"22804","17031670500","2019","PEDESTRIAN",3,3,0,1,1,1
"22805","17031670500","2019","Vehicle/Other",65,16,0,1,9,6
"22806","17031670500","2020","PEDALCYCLIST",2,2,0,1,0,1
"22807","17031670500","2020","PEDESTRIAN",2,2,0,0,1,1
"22808","17031670500","2020","Vehicle/Other",74,13,0,5,7,1
"22809","17031670600","2018","PEDESTRIAN",1,1,0,0,1,0
"22810","17031670600","2018","Vehicle/Other",44,7,0,0,2,5
"22811","17031670600","2019","PEDALCYCLIST",1,0,0,0,0,0
"22812","17031670600","2019","PEDESTRIAN",2,3,0,0,3,0
"22813","17031670600","2019","Vehicle/Other",36,13,0,0,4,9
"22814","17031670600","2020","PEDALCYCLIST",1,1,0,0,0,1
"22815","17031670600","2020","PEDESTRIAN",2,2,0,1,1,0
"22816","17031670600","2020","Vehicle/Other",37,5,0,0,4,1
"22817","17031670700","2018","PEDESTRIAN",2,2,0,0,2,0
"22818","17031670700","2018","Vehicle/Other",95,10,0,2,5,3
"22819","17031670700","2019","PEDALCYCLIST",2,1,0,1,0,0
"22820","17031670700","2019","PEDESTRIAN",2,2,0,1,0,1
"22821","17031670700","2019","Vehicle/Other",69,14,0,1,8,5
"22822","17031670700","2020","PEDALCYCLIST",1,1,0,0,1,0
"22823","17031670700","2020","PEDESTRIAN",4,3,0,2,1,0
"22824","17031670700","2020","Vehicle/Other",98,17,2,2,8,5
"22825","17031670800","2018","PEDALCYCLIST",1,1,0,0,1,0
"22826","17031670800","2018","PEDESTRIAN",1,0,0,0,0,0
"22827","17031670800","2018","Vehicle/Other",72,7,0,0,6,1
"22828","17031670800","2019","PEDESTRIAN",1,1,0,0,1,0
"22829","17031670800","2019","Vehicle/Other",62,13,0,0,10,3
"22830","17031670800","2020","PEDALCYCLIST",1,1,0,0,1,0
"22831","17031670800","2020","PEDESTRIAN",3,2,0,0,2,0
"22832","17031670800","2020","Vehicle/Other",101,23,0,1,15,7
"22833","17031670900","2018","PEDALCYCLIST",1,1,0,0,1,0
"22834","17031670900","2018","Vehicle/Other",41,18,0,2,13,3
"22835","17031670900","2019","PEDESTRIAN",1,1,0,0,1,0
"22836","17031670900","2019","Vehicle/Other",40,13,0,1,7,5
"22837","17031670900","2020","PEDALCYCLIST",1,1,0,1,0,0
"22838","17031670900","2020","PEDESTRIAN",1,1,0,1,0,0
"22839","17031670900","2020","Vehicle/Other",49,18,1,0,9,8
"22840","17031671100","2018","PEDALCYCLIST",2,2,0,0,2,0
"22841","17031671100","2018","PEDESTRIAN",4,5,0,1,3,1
"22842","17031671100","2018","Vehicle/Other",39,6,0,0,4,2
"22843","17031671100","2019","PEDESTRIAN",2,2,1,1,0,0
"22844","17031671100","2019","Vehicle/Other",56,7,0,0,6,1
"22845","17031671100","2020","PEDALCYCLIST",1,0,0,0,0,0
"22846","17031671100","2020","PEDESTRIAN",4,3,0,0,2,1
"22847","17031671100","2020","Vehicle/Other",73,15,0,2,8,5
"22848","17031671200","2018","PEDESTRIAN",5,4,0,2,2,0
"22849","17031671200","2018","Vehicle/Other",75,10,0,0,6,4
"22850","17031671200","2019","PEDESTRIAN",8,8,1,3,4,0
"22851","17031671200","2019","Vehicle/Other",64,19,0,1,15,3
"22852","17031671200","2020","PEDESTRIAN",5,5,0,0,2,3
"22853","17031671200","2020","Vehicle/Other",68,15,0,1,9,5
"22854","17031671300","2018","PEDESTRIAN",1,1,0,0,1,0
"22855","17031671300","2018","Vehicle/Other",49,10,0,0,4,6
"22856","17031671300","2019","PEDALCYCLIST",1,1,0,1,0,0
"22857","17031671300","2019","PEDESTRIAN",2,2,0,0,2,0
"22858","17031671300","2019","Vehicle/Other",64,14,0,0,13,1
"22859","17031671300","2020","PEDESTRIAN",3,3,0,0,3,0
"22860","17031671300","2020","Vehicle/Other",73,18,0,2,14,2
"22861","17031671400","2018","PEDALCYCLIST",2,2,0,1,1,0
"22862","17031671400","2018","PEDESTRIAN",3,3,0,0,0,3
"22863","17031671400","2018","Vehicle/Other",91,27,0,3,12,12
"22864","17031671400","2019","PEDALCYCLIST",1,1,0,0,1,0
"22865","17031671400","2019","PEDESTRIAN",2,2,0,0,2,0
"22866","17031671400","2019","Vehicle/Other",76,21,0,0,12,9
"22867","17031671400","2020","PEDALCYCLIST",1,1,0,0,1,0
"22868","17031671400","2020","PEDESTRIAN",1,0,0,0,0,0
"22869","17031671400","2020","Vehicle/Other",85,21,0,2,9,10
"22870","17031671500","2018","PEDALCYCLIST",2,1,0,0,0,1
"22871","17031671500","2018","PEDESTRIAN",8,6,0,0,5,1
"22872","17031671500","2018","Vehicle/Other",213,48,1,5,32,10
"22873","17031671500","2019","PEDALCYCLIST",5,2,0,0,2,0
"22874","17031671500","2019","PEDESTRIAN",11,11,1,1,8,1
"22875","17031671500","2019","Vehicle/Other",225,55,0,3,15,37
"22876","17031671500","2020","PEDALCYCLIST",1,1,0,0,1,0
"22877","17031671500","2020","PEDESTRIAN",11,12,2,5,5,0
"22878","17031671500","2020","Vehicle/Other",251,72,1,3,36,32
"22879","17031671600","2018","PEDESTRIAN",2,2,0,0,0,2
"22880","17031671600","2018","Vehicle/Other",92,30,3,2,13,12
"22881","17031671600","2019","PEDESTRIAN",6,6,0,2,4,0
"22882","17031671600","2019","Vehicle/Other",124,31,0,3,24,4
"22883","17031671600","2020","PEDALCYCLIST",1,1,0,0,1,0
"22884","17031671600","2020","PEDESTRIAN",3,1,0,0,1,0
"22885","17031671600","2020","Vehicle/Other",143,49,0,5,28,16
"22886","17031671800","2018","PEDESTRIAN",3,4,0,0,4,0
"22887","17031671800","2018","Vehicle/Other",35,11,0,1,5,5
"22888","17031671800","2019","PEDESTRIAN",1,1,0,0,0,1
"22889","17031671800","2019","Vehicle/Other",55,12,0,0,10,2
"22890","17031671800","2020","PEDALCYCLIST",1,1,0,0,1,0
"22891","17031671800","2020","PEDESTRIAN",4,3,0,1,1,1
"22892","17031671800","2020","Vehicle/Other",71,18,0,4,4,10
"22893","17031671900","2018","PEDALCYCLIST",2,2,0,2,0,0
"22894","17031671900","2018","PEDESTRIAN",2,2,0,1,1,0
"22895","17031671900","2018","Vehicle/Other",49,25,0,5,10,10
"22896","17031671900","2019","Vehicle/Other",78,22,0,0,17,5
"22897","17031671900","2020","PEDESTRIAN",4,4,0,1,3,0
"22898","17031671900","2020","Vehicle/Other",91,39,0,2,26,11
"22899","17031672000","2018","PEDALCYCLIST",2,1,0,0,1,0
"22900","17031672000","2018","PEDESTRIAN",9,10,1,5,3,1
"22901","17031672000","2018","Vehicle/Other",149,41,1,4,20,16
"22902","17031672000","2019","PEDALCYCLIST",3,3,0,0,3,0
"22903","17031672000","2019","PEDESTRIAN",5,5,0,1,3,1
"22904","17031672000","2019","Vehicle/Other",156,37,0,2,12,23
"22905","17031672000","2020","PEDALCYCLIST",1,1,0,0,1,0
"22906","17031672000","2020","PEDESTRIAN",7,5,0,2,1,2
"22907","17031672000","2020","Vehicle/Other",207,63,1,7,32,23
"22908","17031680500","2018","PEDESTRIAN",3,5,1,3,0,1
"22909","17031680500","2018","Vehicle/Other",36,5,0,0,4,1
"22910","17031680500","2019","PEDALCYCLIST",1,1,0,0,1,0
"22911","17031680500","2019","Vehicle/Other",40,8,0,0,4,4
"22912","17031680500","2020","Vehicle/Other",63,15,0,0,8,7
"22913","17031680600","2018","PEDALCYCLIST",1,1,0,0,1,0
"22914","17031680600","2018","PEDESTRIAN",3,3,0,0,3,0
"22915","17031680600","2018","Vehicle/Other",54,28,0,5,8,15
"22916","17031680600","2019","PEDESTRIAN",4,5,0,1,4,0
"22917","17031680600","2019","Vehicle/Other",43,23,0,1,10,12
"22918","17031680600","2020","PEDESTRIAN",1,1,0,1,0,0
"22919","17031680600","2020","Vehicle/Other",68,20,0,5,9,6
"22920","17031680900","2018","PEDALCYCLIST",3,2,0,0,1,1
"22921","17031680900","2018","PEDESTRIAN",10,11,0,4,6,1
"22922","17031680900","2018","Vehicle/Other",214,46,0,5,20,21
"22923","17031680900","2019","PEDESTRIAN",6,7,0,3,3,1
"22924","17031680900","2019","Vehicle/Other",226,53,0,2,30,21
"22925","17031680900","2020","PEDESTRIAN",8,8,0,1,5,2
"22926","17031680900","2020","Vehicle/Other",246,48,0,4,24,20
"22927","17031681000","2018","PEDALCYCLIST",1,1,0,0,1,0
"22928","17031681000","2018","PEDESTRIAN",5,5,0,1,3,1
"22929","17031681000","2018","Vehicle/Other",131,22,0,2,15,5
"22930","17031681000","2019","PEDALCYCLIST",1,1,0,0,1,0
"22931","17031681000","2019","PEDESTRIAN",7,5,0,0,4,1
