"","tract","year","crash_type","crashes","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident"
"4899","17031700200","2018","PEDESTRIAN",2,2,0,0,1,1
"4900","17031700200","2018","Vehicle/Other",219,44,0,5,27,12
"4901","17031700200","2019","PEDESTRIAN",2,2,0,0,2,0
"4902","17031700200","2019","Vehicle/Other",228,33,0,5,21,7
"4903","17031700200","2020","PEDALCYCLIST",2,0,0,0,0,0
"4904","17031700200","2020","Vehicle/Other",174,30,0,1,19,10
"4905","17031700301","2018","PEDALCYCLIST",1,0,0,0,0,0
"4906","17031700301","2018","PEDESTRIAN",5,4,0,1,3,0
"4907","17031700301","2018","Vehicle/Other",135,23,0,3,12,8
"4908","17031700301","2019","PEDALCYCLIST",1,0,0,0,0,0
"4909","17031700301","2019","PEDESTRIAN",1,1,0,0,0,1
"4910","17031700301","2019","Vehicle/Other",146,22,0,3,14,5
"4911","17031700301","2020","PEDALCYCLIST",1,1,0,0,1,0
"4912","17031700301","2020","PEDESTRIAN",1,1,0,1,0,0
"4913","17031700301","2020","Vehicle/Other",136,22,0,2,15,5
"4914","17031700302","2018","PEDALCYCLIST",1,1,0,0,0,1
"4915","17031700302","2018","PEDESTRIAN",6,5,2,1,2,0
"4916","17031700302","2018","Vehicle/Other",159,36,0,3,25,8
"4917","17031700302","2019","PEDESTRIAN",3,3,0,0,2,1
"4918","17031700302","2019","Vehicle/Other",160,22,0,7,9,6
"4919","17031700302","2020","PEDALCYCLIST",1,0,0,0,0,0
"4920","17031700302","2020","PEDESTRIAN",3,3,0,1,1,1
"4921","17031700302","2020","Vehicle/Other",131,29,1,4,17,7
"4922","17031700401","2018","PEDALCYCLIST",1,0,0,0,0,0
"4923","17031700401","2018","PEDESTRIAN",3,2,0,1,1,0
"4924","17031700401","2018","Vehicle/Other",226,47,0,5,31,11
"4925","17031700401","2019","PEDESTRIAN",5,3,0,1,2,0
"4926","17031700401","2019","Vehicle/Other",245,40,0,10,20,10
"4927","17031700401","2020","PEDALCYCLIST",1,1,1,0,0,0
"4928","17031700401","2020","PEDESTRIAN",3,3,0,0,3,0
"4929","17031700401","2020","Vehicle/Other",239,63,0,9,33,21
"4930","17031700402","2018","PEDALCYCLIST",1,1,0,0,1,0
"4931","17031700402","2018","PEDESTRIAN",2,2,0,0,2,0
"4932","17031700402","2018","Vehicle/Other",152,25,0,3,13,9
"4933","17031700402","2019","PEDESTRIAN",3,3,0,3,0,0
"4934","17031700402","2019","Vehicle/Other",162,27,0,1,18,8
"4935","17031700402","2020","Vehicle/Other",149,35,3,6,17,9
"4936","17031700501","2018","PEDALCYCLIST",1,1,0,0,1,0
"4937","17031700501","2018","PEDESTRIAN",3,3,0,0,3,0
"4938","17031700501","2018","Vehicle/Other",185,38,0,7,23,8
"4939","17031700501","2019","PEDALCYCLIST",2,2,0,0,1,1
"4940","17031700501","2019","PEDESTRIAN",3,3,0,0,1,2
"4941","17031700501","2019","Vehicle/Other",186,35,0,4,17,14
"4942","17031700501","2020","PEDESTRIAN",1,1,0,1,0,0
"4943","17031700501","2020","Vehicle/Other",164,21,1,4,11,5
"4944","17031700502","2018","PEDALCYCLIST",1,0,0,0,0,0
"4945","17031700502","2018","PEDESTRIAN",2,2,0,1,1,0
"4946","17031700502","2018","Vehicle/Other",131,28,0,1,16,11
"4947","17031700502","2019","PEDALCYCLIST",1,1,0,0,1,0
"4948","17031700502","2019","Vehicle/Other",144,31,0,4,16,11
"4949","17031700502","2020","Vehicle/Other",138,46,0,10,24,12
"4950","17031710100","2018","PEDALCYCLIST",1,1,0,0,1,0
"4951","17031710100","2018","PEDESTRIAN",1,1,0,0,1,0
"4952","17031710100","2018","Vehicle/Other",41,8,0,0,1,7
"4953","17031710100","2019","PEDESTRIAN",1,0,0,0,0,0
"4954","17031710100","2019","Vehicle/Other",42,10,0,0,8,2
"4955","17031710100","2020","PEDALCYCLIST",2,2,0,0,1,1
"4956","17031710100","2020","PEDESTRIAN",1,1,0,1,0,0
"4957","17031710100","2020","Vehicle/Other",56,12,0,0,5,7
"4958","17031710200","2018","PEDALCYCLIST",1,1,0,0,0,1
"4959","17031710200","2018","PEDESTRIAN",7,7,0,1,5,1
"4960","17031710200","2018","Vehicle/Other",183,38,2,3,19,14
"4961","17031710200","2019","PEDALCYCLIST",2,1,0,0,0,1
"4962","17031710200","2019","PEDESTRIAN",6,5,0,2,3,0
"4963","17031710200","2019","Vehicle/Other",202,45,0,2,23,20
"4964","17031710200","2020","PEDESTRIAN",4,3,0,2,0,1
"4965","17031710200","2020","Vehicle/Other",210,38,0,6,21,11
"4966","17031710300","2018","PEDESTRIAN",3,3,0,2,1,0
"4967","17031710300","2018","Vehicle/Other",93,22,0,0,12,10
"4968","17031710300","2019","PEDALCYCLIST",1,1,0,0,0,1
"4969","17031710300","2019","PEDESTRIAN",5,5,0,0,5,0
"4970","17031710300","2019","Vehicle/Other",71,31,0,1,15,15
"4971","17031710300","2020","PEDALCYCLIST",1,1,0,0,0,1
"4972","17031710300","2020","PEDESTRIAN",2,2,0,1,1,0
"4973","17031710300","2020","Vehicle/Other",75,19,0,0,12,7
"4974","17031710400","2018","PEDESTRIAN",7,7,0,0,4,3
"4975","17031710400","2018","Vehicle/Other",188,45,0,7,19,19
"4976","17031710400","2019","PEDALCYCLIST",1,0,0,0,0,0
"4977","17031710400","2019","PEDESTRIAN",7,6,0,1,4,1
"4978","17031710400","2019","Vehicle/Other",180,22,0,3,13,6
"4979","17031710400","2020","PEDALCYCLIST",1,1,0,0,1,0
"4980","17031710400","2020","PEDESTRIAN",6,6,0,3,3,0
"4981","17031710400","2020","Vehicle/Other",180,39,0,5,25,9
"4982","17031710500","2018","PEDALCYCLIST",1,1,0,0,0,1
"4983","17031710500","2018","PEDESTRIAN",11,10,0,1,7,2
"4984","17031710500","2018","Vehicle/Other",153,24,0,1,7,16
"4985","17031710500","2019","PEDESTRIAN",13,14,0,2,12,0
"4986","17031710500","2019","Vehicle/Other",144,26,0,6,13,7
"4987","17031710500","2020","PEDESTRIAN",13,10,0,0,10,0
"4988","17031710500","2020","Vehicle/Other",168,43,0,3,29,11
"4989","17031710600","2018","PEDESTRIAN",1,2,0,1,1,0
"4990","17031710600","2018","Vehicle/Other",50,6,0,0,1,5
"4991","17031710600","2019","PEDESTRIAN",3,2,0,1,0,1
"4992","17031710600","2019","Vehicle/Other",63,9,0,1,4,4
"4993","17031710600","2020","PEDESTRIAN",1,1,0,1,0,0
"4994","17031710600","2020","Vehicle/Other",56,15,0,0,8,7
"4995","17031710700","2018","PEDESTRIAN",4,3,0,1,0,2
"4996","17031710700","2018","Vehicle/Other",98,24,0,1,16,7
"4997","17031710700","2019","PEDESTRIAN",5,5,0,1,2,2
"4998","17031710700","2019","Vehicle/Other",96,15,0,0,8,7
"4999","17031710700","2020","PEDESTRIAN",2,2,0,0,2,0
"5000","17031710700","2020","Vehicle/Other",121,30,0,1,21,8
"5001","17031710800","2018","PEDALCYCLIST",3,2,0,0,0,2
"5002","17031710800","2018","PEDESTRIAN",13,12,0,5,5,2
"5003","17031710800","2018","Vehicle/Other",202,42,0,3,17,22
"5004","17031710800","2019","PEDALCYCLIST",3,2,0,1,1,0
"5005","17031710800","2019","PEDESTRIAN",4,4,0,1,2,1
"5006","17031710800","2019","Vehicle/Other",190,36,1,0,15,20
"5007","17031710800","2020","PEDALCYCLIST",1,1,0,1,0,0
"5008","17031710800","2020","PEDESTRIAN",6,6,0,1,5,0
"5009","17031710800","2020","Vehicle/Other",252,77,0,1,40,36
"5010","17031710900","2018","PEDALCYCLIST",1,1,0,0,1,0
"5011","17031710900","2018","PEDESTRIAN",2,2,0,0,1,1
"5012","17031710900","2018","Vehicle/Other",206,39,0,3,16,20
"5013","17031710900","2019","PEDALCYCLIST",4,3,0,1,2,0
"5014","17031710900","2019","PEDESTRIAN",4,1,0,0,0,1
"5015","17031710900","2019","Vehicle/Other",197,74,0,5,50,19
"5016","17031710900","2020","PEDALCYCLIST",2,2,0,0,2,0
"5017","17031710900","2020","PEDESTRIAN",7,6,0,1,4,1
"5018","17031710900","2020","Vehicle/Other",196,51,3,6,24,18
"5019","17031711000","2018","PEDALCYCLIST",1,1,0,0,1,0
"5020","17031711000","2018","PEDESTRIAN",6,6,0,1,5,0
"5021","17031711000","2018","Vehicle/Other",151,33,0,0,18,15
"5022","17031711000","2019","PEDALCYCLIST",1,0,0,0,0,0
"5023","17031711000","2019","PEDESTRIAN",5,6,0,2,3,1
"5024","17031711000","2019","Vehicle/Other",133,31,0,3,15,13
"5025","17031711000","2020","PEDALCYCLIST",1,1,0,1,0,0
"5026","17031711000","2020","PEDESTRIAN",3,3,1,0,2,0
"5027","17031711000","2020","Vehicle/Other",151,42,1,1,20,20
"5028","17031711100","2018","PEDALCYCLIST",1,1,0,0,1,0
"5029","17031711100","2018","PEDESTRIAN",3,3,0,1,2,0
"5030","17031711100","2018","Vehicle/Other",135,41,0,5,27,9
"5031","17031711100","2019","PEDALCYCLIST",1,1,0,0,1,0
"5032","17031711100","2019","PEDESTRIAN",3,3,0,0,2,1
"5033","17031711100","2019","Vehicle/Other",101,29,0,4,13,12
"5034","17031711100","2020","PEDESTRIAN",3,4,0,0,4,0
"5035","17031711100","2020","Vehicle/Other",102,17,1,0,10,6
"5036","17031711200","2018","PEDALCYCLIST",1,1,0,1,0,0
"5037","17031711200","2018","PEDESTRIAN",6,7,0,2,4,1
"5038","17031711200","2018","Vehicle/Other",200,34,0,4,21,9
"5039","17031711200","2019","PEDESTRIAN",4,4,0,1,2,1
"5040","17031711200","2019","Vehicle/Other",164,23,0,3,12,8
"5041","17031711200","2020","PEDALCYCLIST",1,0,0,0,0,0
"5042","17031711200","2020","PEDESTRIAN",3,3,0,1,2,0
"5043","17031711200","2020","Vehicle/Other",178,39,0,1,18,20
"5044","17031711300","2018","PEDESTRIAN",1,1,0,0,1,0
"5045","17031711300","2018","Vehicle/Other",104,12,0,0,6,6
"5046","17031711300","2019","PEDESTRIAN",1,1,0,1,0,0
"5047","17031711300","2019","Vehicle/Other",93,19,0,0,13,6
"5048","17031711300","2020","PEDESTRIAN",5,5,0,1,4,0
"5049","17031711300","2020","Vehicle/Other",83,18,1,3,7,7
"5050","17031711400","2018","PEDALCYCLIST",4,2,0,0,1,1
"5051","17031711400","2018","PEDESTRIAN",4,4,0,1,2,1
"5052","17031711400","2018","Vehicle/Other",263,68,0,6,42,20
"5053","17031711400","2019","PEDESTRIAN",3,3,0,1,1,1
"5054","17031711400","2019","Vehicle/Other",205,52,0,4,25,23
"5055","17031711400","2020","PEDESTRIAN",3,3,0,0,3,0
"5056","17031711400","2020","Vehicle/Other",227,63,0,2,43,18
"5057","17031711500","2018","PEDALCYCLIST",2,1,0,0,0,1
"5058","17031711500","2018","PEDESTRIAN",3,2,0,0,0,2
"5059","17031711500","2018","Vehicle/Other",74,11,0,1,5,5
"5060","17031711500","2019","PEDESTRIAN",1,0,0,0,0,0
"5061","17031711500","2019","Vehicle/Other",67,15,1,3,4,7
"5062","17031711500","2020","PEDESTRIAN",2,1,0,0,1,0
"5063","17031711500","2020","Vehicle/Other",80,20,0,1,9,10
"5064","17031720100","2018","PEDESTRIAN",3,2,0,1,0,1
"5065","17031720100","2018","Vehicle/Other",165,35,0,3,18,14
"5066","17031720100","2019","PEDESTRIAN",1,1,0,0,1,0
"5067","17031720100","2019","Vehicle/Other",171,20,0,1,12,7
"5068","17031720100","2020","PEDALCYCLIST",4,2,0,0,2,0
"5069","17031720100","2020","Vehicle/Other",161,29,0,6,12,11
"5070","17031720200","2018","PEDALCYCLIST",1,0,0,0,0,0
"5071","17031720200","2018","PEDESTRIAN",3,3,0,1,1,1
"5072","17031720200","2018","Vehicle/Other",136,16,0,1,6,9
"5073","17031720200","2019","PEDALCYCLIST",2,1,0,0,1,0
"5074","17031720200","2019","PEDESTRIAN",1,0,0,0,0,0
"5075","17031720200","2019","Vehicle/Other",167,32,0,2,16,14
"5076","17031720200","2020","PEDALCYCLIST",5,4,0,0,3,1
"5077","17031720200","2020","PEDESTRIAN",2,0,0,0,0,0
"5078","17031720200","2020","Vehicle/Other",102,20,0,0,12,8
"5079","17031720300","2018","PEDALCYCLIST",1,1,0,1,0,0
"5080","17031720300","2018","Vehicle/Other",182,46,0,0,21,25
"5081","17031720300","2019","PEDALCYCLIST",1,1,0,0,1,0
"5082","17031720300","2019","PEDESTRIAN",1,1,0,0,1,0
"5083","17031720300","2019","Vehicle/Other",199,35,0,3,17,15
"5084","17031720300","2020","PEDALCYCLIST",2,1,0,1,0,0
"5085","17031720300","2020","PEDESTRIAN",1,1,0,0,1,0
"5086","17031720300","2020","Vehicle/Other",144,28,0,0,11,17
"5087","17031720400","2018","PEDESTRIAN",1,1,0,0,1,0
"5088","17031720400","2018","Vehicle/Other",78,23,0,1,10,12
"5089","17031720400","2019","PEDESTRIAN",1,0,0,0,0,0
"5090","17031720400","2019","Vehicle/Other",75,13,0,1,6,6
"5091","17031720400","2020","PEDALCYCLIST",1,0,0,0,0,0
"5092","17031720400","2020","Vehicle/Other",54,10,0,0,2,8
"5093","17031720500","2018","PEDALCYCLIST",1,1,0,0,1,0
"5094","17031720500","2018","PEDESTRIAN",1,0,0,0,0,0
"5095","17031720500","2018","Vehicle/Other",79,9,0,0,3,6
"5096","17031720500","2019","PEDALCYCLIST",1,0,0,0,0,0
"5097","17031720500","2019","PEDESTRIAN",2,1,0,1,0,0
"5098","17031720500","2019","Vehicle/Other",71,10,0,0,4,6
"5099","17031720500","2020","Vehicle/Other",61,10,0,0,8,2
"5100","17031720600","2018","PEDALCYCLIST",1,0,0,0,0,0
"5101","17031720600","2018","Vehicle/Other",57,10,0,0,6,4
"5102","17031720600","2019","Vehicle/Other",73,14,0,2,1,11
"5103","17031720600","2020","Vehicle/Other",39,2,0,0,1,1
"5104","17031720700","2018","PEDALCYCLIST",2,1,0,0,0,1
"5105","17031720700","2018","Vehicle/Other",91,14,0,0,6,8
"5106","17031720700","2019","PEDESTRIAN",2,2,0,0,2,0
"5107","17031720700","2019","Vehicle/Other",81,17,0,0,7,10
"5108","17031720700","2020","PEDESTRIAN",1,1,0,1,0,0
"5109","17031720700","2020","Vehicle/Other",78,8,0,1,7,0
"5110","17031730100","2018","PEDESTRIAN",1,1,0,0,1,0
"5111","17031730100","2018","Vehicle/Other",53,16,0,1,8,7
"5112","17031730100","2019","PEDESTRIAN",1,1,0,0,1,0
"5113","17031730100","2019","Vehicle/Other",59,8,0,1,4,3
"5114","17031730100","2020","Vehicle/Other",63,13,0,4,5,4
"5115","17031730201","2018","PEDESTRIAN",4,4,0,1,3,0
"5116","17031730201","2018","Vehicle/Other",137,27,0,1,17,9
"5117","17031730201","2019","PEDALCYCLIST",1,1,0,0,1,0
"5118","17031730201","2019","PEDESTRIAN",2,2,0,0,2,0
"5119","17031730201","2019","Vehicle/Other",122,21,0,1,7,13
"5120","17031730201","2020","PEDALCYCLIST",2,2,0,1,1,0
"5121","17031730201","2020","PEDESTRIAN",1,1,0,0,1,0
"5122","17031730201","2020","Vehicle/Other",172,45,0,3,19,23
"5123","17031730202","2018","Vehicle/Other",105,17,0,3,10,4
"5124","17031730202","2019","PEDESTRIAN",1,1,0,0,1,0
"5125","17031730202","2019","Vehicle/Other",81,15,0,2,8,5
"5126","17031730202","2020","Vehicle/Other",98,30,0,3,20,7
"5127","17031730300","2018","PEDALCYCLIST",1,0,0,0,0,0
"5128","17031730300","2018","PEDESTRIAN",4,4,0,0,2,2
"5129","17031730300","2018","Vehicle/Other",114,17,0,3,11,3
"5130","17031730300","2019","PEDESTRIAN",5,5,0,1,4,0
"5131","17031730300","2019","Vehicle/Other",78,17,0,2,7,8
"5132","17031730300","2020","PEDESTRIAN",3,2,0,0,0,2
"5133","17031730300","2020","Vehicle/Other",107,17,0,1,12,4
"5134","17031730400","2018","PEDESTRIAN",8,8,0,2,5,1
"5135","17031730400","2018","Vehicle/Other",282,45,1,1,18,25
"5136","17031730400","2019","PEDESTRIAN",7,7,0,1,5,1
"5137","17031730400","2019","Vehicle/Other",299,63,0,4,27,32
"5138","17031730400","2020","PEDALCYCLIST",1,1,0,0,0,1
"5139","17031730400","2020","PEDESTRIAN",3,3,0,1,2,0
"5140","17031730400","2020","Vehicle/Other",280,68,0,6,43,19
"5141","17031730500","2018","PEDALCYCLIST",1,1,0,1,0,0
"5142","17031730500","2018","PEDESTRIAN",8,7,0,0,4,3
"5143","17031730500","2018","Vehicle/Other",210,48,0,6,31,11
"5144","17031730500","2019","PEDALCYCLIST",1,1,0,0,0,1
"5145","17031730500","2019","PEDESTRIAN",1,1,0,1,0,0
"5146","17031730500","2019","Vehicle/Other",200,46,1,2,26,17
"5147","17031730500","2020","PEDALCYCLIST",1,1,0,1,0,0
"5148","17031730500","2020","PEDESTRIAN",5,4,0,0,4,0
"5149","17031730500","2020","Vehicle/Other",213,56,0,8,25,23
"5150","17031730600","2018","PEDALCYCLIST",2,1,0,1,0,0
"5151","17031730600","2018","PEDESTRIAN",2,2,0,1,1,0
"5152","17031730600","2018","Vehicle/Other",205,36,1,4,14,17
"5153","17031730600","2019","PEDESTRIAN",1,1,0,1,0,0
"5154","17031730600","2019","Vehicle/Other",176,42,0,1,23,18
"5155","17031730600","2020","PEDESTRIAN",2,2,0,1,1,0
"5156","17031730600","2020","Vehicle/Other",207,28,0,0,21,7
"5157","17031730700","2018","PEDESTRIAN",7,5,0,2,1,2
"5158","17031730700","2018","Vehicle/Other",100,27,0,2,13,12
"5159","17031730700","2019","PEDALCYCLIST",1,1,0,0,0,1
"5160","17031730700","2019","PEDESTRIAN",2,2,0,0,2,0
"5161","17031730700","2019","Vehicle/Other",88,6,0,0,3,3
"5162","17031730700","2020","PEDESTRIAN",3,2,0,1,0,1
"5163","17031730700","2020","Vehicle/Other",105,17,0,3,8,6
"5164","17031740100","2018","PEDESTRIAN",3,2,0,1,1,0
"5165","17031740100","2018","Vehicle/Other",95,16,0,0,11,5
"5166","17031740100","2019","PEDALCYCLIST",1,1,0,1,0,0
"5167","17031740100","2019","Vehicle/Other",93,23,1,2,9,11
"5168","17031740100","2020","PEDALCYCLIST",1,0,0,0,0,0
"5169","17031740100","2020","Vehicle/Other",92,4,0,0,3,1
"5170","17031740200","2018","PEDALCYCLIST",4,2,0,0,1,1
"5171","17031740200","2018","Vehicle/Other",126,24,0,1,15,8
"5172","17031740200","2019","PEDALCYCLIST",1,1,0,0,1,0
"5173","17031740200","2019","PEDESTRIAN",2,2,0,0,2,0
"5174","17031740200","2019","Vehicle/Other",120,18,0,2,5,11
"5175","17031740200","2020","Vehicle/Other",98,11,0,1,5,5
"5176","17031740300","2018","PEDALCYCLIST",2,1,0,0,1,0
"5177","17031740300","2018","PEDESTRIAN",1,1,0,0,0,1
"5178","17031740300","2018","Vehicle/Other",123,8,0,2,3,3
"5179","17031740300","2019","PEDALCYCLIST",1,1,0,0,1,0
"5180","17031740300","2019","PEDESTRIAN",3,2,0,0,0,2
"5181","17031740300","2019","Vehicle/Other",134,26,0,0,13,13
"5182","17031740300","2020","PEDALCYCLIST",3,3,0,1,2,0
"5183","17031740300","2020","PEDESTRIAN",2,1,0,1,0,0
"5184","17031740300","2020","Vehicle/Other",96,13,0,1,9,3
"5185","17031740400","2018","PEDALCYCLIST",2,1,0,0,1,0
"5186","17031740400","2018","PEDESTRIAN",2,1,0,0,1,0
"5187","17031740400","2018","Vehicle/Other",197,25,0,4,14,7
"5188","17031740400","2019","PEDALCYCLIST",1,1,0,0,1,0
"5189","17031740400","2019","PEDESTRIAN",2,1,0,0,0,1
"5190","17031740400","2019","Vehicle/Other",189,38,0,3,18,17
"5191","17031740400","2020","PEDALCYCLIST",3,1,0,0,1,0
"5192","17031740400","2020","PEDESTRIAN",6,4,2,0,1,1
"5193","17031740400","2020","Vehicle/Other",140,31,0,1,15,15
"5194","17031750100","2018","PEDALCYCLIST",1,1,0,0,1,0
"5195","17031750100","2018","PEDESTRIAN",4,4,0,2,0,2
"5196","17031750100","2018","Vehicle/Other",114,26,0,4,9,13
"5197","17031750100","2019","PEDALCYCLIST",1,1,0,1,0,0
"5198","17031750100","2019","PEDESTRIAN",3,3,0,0,0,3
"5199","17031750100","2019","Vehicle/Other",113,40,0,7,15,18
"5200","17031750100","2020","PEDALCYCLIST",1,1,0,0,1,0
"5201","17031750100","2020","PEDESTRIAN",5,6,0,0,4,2
"5202","17031750100","2020","Vehicle/Other",131,35,2,2,23,8
"5203","17031750200","2018","PEDALCYCLIST",2,1,0,0,0,1
"5204","17031750200","2018","PEDESTRIAN",6,6,0,1,5,0
"5205","17031750200","2018","Vehicle/Other",121,14,1,1,11,1
"5206","17031750200","2019","PEDALCYCLIST",1,1,0,1,0,0
"5207","17031750200","2019","PEDESTRIAN",2,2,0,0,2,0
"5208","17031750200","2019","Vehicle/Other",112,27,0,2,19,6
"5209","17031750200","2020","PEDESTRIAN",3,3,1,0,0,2
"5210","17031750200","2020","Vehicle/Other",115,10,0,0,2,8
"5211","17031750300","2018","PEDESTRIAN",2,1,0,0,1,0
"5212","17031750300","2018","Vehicle/Other",82,7,0,0,1,6
"5213","17031750300","2019","PEDESTRIAN",1,1,0,0,0,1
"5214","17031750300","2019","Vehicle/Other",60,10,0,2,6,2
"5215","17031750300","2020","PEDESTRIAN",2,2,0,0,1,1
"5216","17031750300","2020","Vehicle/Other",59,4,0,0,1,3
"5217","17031750400","2018","PEDESTRIAN",2,2,0,0,1,1
"5218","17031750400","2018","Vehicle/Other",86,19,0,0,11,8
"5219","17031750400","2019","PEDALCYCLIST",2,2,0,0,2,0
"5220","17031750400","2019","Vehicle/Other",71,14,0,1,8,5
"5221","17031750400","2020","PEDALCYCLIST",1,1,0,0,1,0
"5222","17031750400","2020","PEDESTRIAN",1,1,0,1,0,0
"5223","17031750400","2020","Vehicle/Other",69,8,0,0,5,3
"5224","17031750500","2018","PEDALCYCLIST",2,2,0,0,2,0
"5225","17031750500","2018","PEDESTRIAN",4,4,0,0,4,0
"5226","17031750500","2018","Vehicle/Other",345,46,0,8,15,23
"5227","17031750500","2019","PEDALCYCLIST",2,2,0,0,2,0
"5228","17031750500","2019","PEDESTRIAN",9,8,0,2,4,2
"5229","17031750500","2019","Vehicle/Other",280,32,0,0,16,16
"5230","17031750500","2020","PEDESTRIAN",4,4,0,1,2,1
"5231","17031750500","2020","Vehicle/Other",283,64,1,4,36,23
"5232","17031750600","2018","PEDESTRIAN",3,1,0,0,1,0
"5233","17031750600","2018","Vehicle/Other",181,44,0,2,19,23
"5234","17031750600","2019","PEDALCYCLIST",1,1,0,0,1,0
"5235","17031750600","2019","PEDESTRIAN",4,4,0,1,1,2
"5236","17031750600","2019","Vehicle/Other",162,35,0,1,17,17
"5237","17031750600","2020","PEDESTRIAN",2,2,0,0,0,2
"5238","17031750600","2020","Vehicle/Other",167,38,2,5,19,12
"5239","17031760801","2018","PEDALCYCLIST",1,1,0,0,1,0
"5240","17031760801","2018","PEDESTRIAN",2,0,0,0,0,0
"5241","17031760801","2018","Vehicle/Other",177,26,0,3,15,8
"5242","17031760801","2019","PEDESTRIAN",6,6,0,2,2,2
"5243","17031760801","2019","Vehicle/Other",129,21,0,0,9,12
"5244","17031760801","2020","PEDALCYCLIST",2,3,0,0,0,3
"5245","17031760801","2020","PEDESTRIAN",2,2,0,0,2,0
"5246","17031760801","2020","Vehicle/Other",78,9,0,0,2,7
"5247","17031760802","2018","PEDALCYCLIST",1,1,0,0,1,0
"5248","17031760802","2018","PEDESTRIAN",4,4,0,1,2,1
"5249","17031760802","2018","Vehicle/Other",201,46,1,6,23,16
"5250","17031760802","2019","PEDESTRIAN",2,0,0,0,0,0
"5251","17031760802","2019","Vehicle/Other",171,34,2,6,15,11
"5252","17031760802","2020","PEDESTRIAN",2,2,0,1,1,0
"5253","17031760802","2020","Vehicle/Other",141,36,0,6,20,10
"5254","17031760803","2018","PEDESTRIAN",1,1,0,0,1,0
"5255","17031760803","2018","Vehicle/Other",82,8,0,0,4,4
"5256","17031760803","2019","PEDALCYCLIST",1,1,0,0,1,0
"5257","17031760803","2019","PEDESTRIAN",1,1,0,1,0,0
"5258","17031760803","2019","Vehicle/Other",68,7,0,0,5,2
"5259","17031760803","2020","PEDESTRIAN",2,2,0,0,2,0
"5260","17031760803","2020","Vehicle/Other",48,2,0,0,2,0
"5261","17031810400","2018","Vehicle/Other",45,5,0,0,3,2
"5262","17031810400","2019","Vehicle/Other",57,7,0,1,2,4
"5263","17031810400","2020","Vehicle/Other",20,6,0,1,4,1
"5264","17031823304","2018","PEDALCYCLIST",1,1,0,1,0,0
"5265","17031823304","2018","Vehicle/Other",6,4,0,0,4,0
"5266","17031823304","2019","PEDALCYCLIST",1,1,0,1,0,0
"5267","17031823304","2019","Vehicle/Other",3,0,0,0,0,0
"5268","17031823304","2020","Vehicle/Other",4,1,0,0,0,1
"5269","17031830500","2018","PEDALCYCLIST",4,3,0,1,1,1
"5270","17031830500","2018","PEDESTRIAN",4,4,0,2,2,0
"5271","17031830500","2018","Vehicle/Other",276,56,0,3,33,20
"5272","17031830500","2019","PEDALCYCLIST",3,2,0,0,2,0
"5273","17031830500","2019","PEDESTRIAN",5,6,0,1,5,0
"5274","17031830500","2019","Vehicle/Other",293,60,1,10,24,25
"5275","17031830500","2020","PEDALCYCLIST",2,1,0,0,1,0
"5276","17031830500","2020","PEDESTRIAN",1,1,1,0,0,0
"5277","17031830500","2020","Vehicle/Other",237,39,0,11,17,11
"5278","17031830600","2018","PEDALCYCLIST",7,4,0,0,3,1
"5279","17031830600","2018","PEDESTRIAN",4,4,0,0,3,1
"5280","17031830600","2018","Vehicle/Other",174,13,0,1,9,3
"5281","17031830600","2019","PEDALCYCLIST",4,3,0,1,2,0
"5282","17031830600","2019","PEDESTRIAN",6,6,0,0,6,0
"5283","17031830600","2019","Vehicle/Other",203,10,0,1,5,4
"5284","17031830600","2020","PEDALCYCLIST",4,3,0,0,1,2
"5285","17031830600","2020","PEDESTRIAN",3,3,0,1,2,0
"5286","17031830600","2020","Vehicle/Other",134,8,0,1,5,2
"5287","17031830700","2018","PEDALCYCLIST",8,6,0,0,6,0
"5288","17031830700","2018","PEDESTRIAN",12,9,0,0,8,1
"5289","17031830700","2018","Vehicle/Other",175,12,0,0,7,5
"5290","17031830700","2019","PEDALCYCLIST",5,3,0,0,2,1
"5291","17031830700","2019","PEDESTRIAN",7,6,0,3,2,1
"5292","17031830700","2019","Vehicle/Other",186,22,0,2,8,12
"5293","17031830700","2020","PEDALCYCLIST",8,7,0,0,5,2
"5294","17031830700","2020","PEDESTRIAN",5,4,0,0,0,4
"5295","17031830700","2020","Vehicle/Other",129,18,0,0,13,5
"5296","17031830800","2018","PEDALCYCLIST",4,2,0,0,1,1
"5297","17031830800","2018","PEDESTRIAN",3,2,0,0,1,1
"5298","17031830800","2018","Vehicle/Other",57,6,0,0,4,2
"5299","17031830800","2019","PEDALCYCLIST",1,1,0,0,1,0
"5300","17031830800","2019","PEDESTRIAN",1,1,0,0,0,1
"5301","17031830800","2019","Vehicle/Other",53,8,0,3,5,0
"5302","17031830800","2020","PEDALCYCLIST",1,1,0,0,1,0
"5303","17031830800","2020","PEDESTRIAN",1,0,0,0,0,0
"5304","17031830800","2020","Vehicle/Other",28,0,0,0,0,0
"5305","17031830900","2018","PEDALCYCLIST",13,7,0,1,5,1
"5306","17031830900","2018","PEDESTRIAN",5,6,0,2,4,0
"5307","17031830900","2018","Vehicle/Other",431,58,1,6,30,21
"5308","17031830900","2019","PEDALCYCLIST",7,5,0,1,1,3
"5309","17031830900","2019","PEDESTRIAN",6,6,0,0,5,1
