"","tract","year","ped_cyc","crashes","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident"
"542","17031030400","2009","yes",3,3,0,0,1,2
"543","17031030400","2010","no",89,14,0,1,7,6
"544","17031030400","2010","yes",8,8,0,1,4,3
"545","17031030400","2011","no",82,12,0,3,5,4
"546","17031030400","2011","yes",7,7,0,0,6,1
"547","17031030400","2012","no",79,13,0,1,6,6
"548","17031030400","2012","yes",1,1,0,0,0,1
"549","17031030400","2013","no",88,9,0,0,3,6
"550","17031030400","2013","yes",5,5,0,0,3,2
"551","17031030400","2014","no",74,10,0,0,3,7
"552","17031030400","2014","yes",4,4,0,0,2,2
"553","17031030400","2015","no",85,18,0,0,7,11
"554","17031030400","2015","yes",4,4,0,0,4,0
"555","17031030400","2016","no",109,14,0,0,5,9
"556","17031030400","2016","yes",7,7,0,1,3,3
"557","17031030400","2017","no",105,17,0,0,11,6
"558","17031030400","2017","yes",2,2,0,0,1,1
"559","17031030500","2009","no",230,38,0,7,11,20
"560","17031030500","2009","yes",15,15,0,1,5,9
"561","17031030500","2010","no",216,29,0,3,7,19
"562","17031030500","2010","yes",22,21,0,4,7,10
"563","17031030500","2011","no",196,53,0,3,27,23
"564","17031030500","2011","yes",24,24,0,1,10,13
"565","17031030500","2012","no",219,38,0,2,18,18
"566","17031030500","2012","yes",22,20,0,0,12,8
"567","17031030500","2013","no",220,44,0,5,22,17
"568","17031030500","2013","yes",17,16,0,5,8,3
"569","17031030500","2014","no",213,27,0,0,17,10
"570","17031030500","2014","yes",11,10,0,0,9,1
"571","17031030500","2015","no",170,33,0,5,10,18
"572","17031030500","2015","yes",15,11,0,4,6,1
"573","17031030500","2016","no",187,19,0,2,2,15
"574","17031030500","2016","yes",10,10,0,3,5,2
"575","17031030500","2017","no",166,29,0,1,19,9
"576","17031030500","2017","yes",12,12,0,2,8,2
"577","17031030601","2009","no",56,2,0,0,2,0
"578","17031030601","2009","yes",7,8,0,1,4,3
"579","17031030601","2010","no",56,5,0,0,2,3
"580","17031030601","2010","yes",5,5,0,0,5,0
"581","17031030601","2011","no",48,8,0,0,3,5
"582","17031030601","2011","yes",5,4,1,1,2,1
"583","17031030601","2012","no",41,4,0,0,1,3
"584","17031030601","2012","yes",6,6,0,0,6,0
"585","17031030601","2013","no",40,6,0,1,3,2
"586","17031030601","2013","yes",6,6,0,0,4,2
"587","17031030601","2014","no",41,3,0,1,2,0
"588","17031030601","2014","yes",7,7,0,0,6,1
"589","17031030601","2015","no",38,5,0,0,1,4
"590","17031030601","2015","yes",7,8,0,0,8,0
"591","17031030601","2016","no",44,6,0,0,3,3
"592","17031030601","2016","yes",7,8,0,1,5,2
"593","17031030601","2017","no",46,8,0,0,1,7
"594","17031030601","2017","yes",3,3,0,1,0,2
"595","17031030603","2009","no",37,3,0,0,3,0
"596","17031030603","2009","yes",2,2,0,0,1,1
"597","17031030603","2010","no",33,6,0,0,1,5
"598","17031030603","2010","yes",1,1,0,0,0,1
"599","17031030603","2011","no",25,7,0,0,2,5
"600","17031030603","2011","yes",1,1,0,0,1,0
"601","17031030603","2012","no",30,4,0,2,0,2
"602","17031030603","2012","yes",4,4,0,0,3,1
"603","17031030603","2013","no",35,6,0,3,1,2
"604","17031030603","2013","yes",3,3,0,0,3,0
"605","17031030603","2014","no",34,6,0,2,3,1
"606","17031030603","2014","yes",2,2,0,0,2,0
"607","17031030603","2015","no",46,5,0,1,1,3
"608","17031030603","2015","yes",5,5,0,0,4,1
"609","17031030603","2016","no",63,9,0,0,2,7
"610","17031030603","2016","yes",2,2,0,0,2,0
"611","17031030603","2017","no",54,7,0,0,4,3
"612","17031030603","2017","yes",2,2,0,0,1,1
"613","17031030604","2009","no",91,16,0,1,7,8
"614","17031030604","2009","yes",4,4,0,0,2,2
"615","17031030604","2010","no",95,22,0,0,8,14
"616","17031030604","2010","yes",2,2,0,1,0,1
"617","17031030604","2011","no",80,8,0,1,4,3
"618","17031030604","2011","yes",4,4,0,2,1,1
"619","17031030604","2012","no",98,24,0,3,6,15
"620","17031030604","2013","no",84,14,0,0,2,12
"621","17031030604","2013","yes",2,2,0,1,1,0
"622","17031030604","2014","no",90,11,0,1,6,4
"623","17031030604","2014","yes",1,1,0,0,1,0
"624","17031030604","2015","no",79,17,1,6,4,7
"625","17031030604","2015","yes",1,1,0,0,1,0
"626","17031030604","2016","no",81,13,0,1,5,7
"627","17031030604","2016","yes",3,3,0,2,0,1
"628","17031030604","2017","no",92,18,1,2,10,6
"629","17031030604","2017","yes",5,4,0,2,0,2
"630","17031030701","2009","no",20,1,0,0,1,0
"631","17031030701","2009","yes",3,3,0,1,2,0
"632","17031030701","2010","no",16,2,0,0,1,1
"633","17031030701","2010","yes",1,1,0,0,0,1
"634","17031030701","2011","no",10,1,0,0,1,0
"635","17031030701","2011","yes",2,2,0,0,2,0
"636","17031030701","2012","no",13,0,0,0,0,0
"637","17031030701","2012","yes",1,1,0,0,1,0
"638","17031030701","2013","no",13,0,0,0,0,0
"639","17031030701","2013","yes",3,4,0,0,1,3
"640","17031030701","2014","no",10,0,0,0,0,0
"641","17031030701","2014","yes",1,1,0,0,0,1
"642","17031030701","2015","no",24,3,0,0,1,2
"643","17031030701","2015","yes",2,2,0,0,1,1
"644","17031030701","2016","no",34,2,0,0,0,2
"645","17031030701","2016","yes",4,5,0,0,3,2
"646","17031030701","2017","no",29,0,0,0,0,0
"647","17031030701","2017","yes",1,1,0,0,1,0
"648","17031030702","2009","no",1,0,0,0,0,0
"649","17031030702","2009","yes",1,1,0,0,0,1
"650","17031030702","2010","no",3,0,0,0,0,0
"651","17031030702","2010","yes",1,1,0,0,1,0
"652","17031030702","2011","no",8,1,0,0,1,0
"653","17031030702","2012","no",6,0,0,0,0,0
"654","17031030702","2012","yes",1,0,0,0,0,0
"655","17031030702","2013","no",3,0,0,0,0,0
"656","17031030702","2013","yes",1,1,0,1,0,0
"657","17031030702","2014","no",5,0,0,0,0,0
"658","17031030702","2015","no",2,0,0,0,0,0
"659","17031030702","2016","no",8,1,0,0,0,1
"660","17031030702","2017","no",3,0,0,0,0,0
"661","17031030703","2009","no",50,5,0,2,3,0
"662","17031030703","2009","yes",1,1,0,0,1,0
"663","17031030703","2010","no",59,11,0,0,5,6
"664","17031030703","2010","yes",3,3,0,0,1,2
"665","17031030703","2011","no",44,7,0,1,2,4
"666","17031030703","2011","yes",3,3,0,0,1,2
"667","17031030703","2012","no",43,5,0,0,4,1
"668","17031030703","2012","yes",12,12,0,1,10,1
"669","17031030703","2013","no",43,2,0,0,2,0
"670","17031030703","2013","yes",4,3,0,0,2,1
"671","17031030703","2014","no",35,7,0,1,4,2
"672","17031030703","2014","yes",3,3,0,0,2,1
"673","17031030703","2015","no",40,5,0,0,1,4
"674","17031030703","2015","yes",5,4,0,2,1,1
"675","17031030703","2016","no",41,2,0,0,0,2
"676","17031030703","2016","yes",5,5,0,0,2,3
"677","17031030703","2017","no",42,2,0,0,1,1
"678","17031030703","2017","yes",1,1,0,1,0,0
"679","17031030706","2009","no",48,9,0,1,2,6
"680","17031030706","2009","yes",4,4,0,1,3,0
"681","17031030706","2010","no",57,20,0,3,6,11
"682","17031030706","2010","yes",7,6,0,0,5,1
"683","17031030706","2011","no",39,9,0,1,5,3
"684","17031030706","2011","yes",6,6,0,1,3,2
"685","17031030706","2012","no",57,10,0,2,6,2
"686","17031030706","2012","yes",6,6,0,0,5,1
"687","17031030706","2013","no",47,6,0,0,5,1
"688","17031030706","2013","yes",5,4,0,0,3,1
"689","17031030706","2014","no",49,8,0,0,7,1
"690","17031030706","2014","yes",6,8,1,1,3,4
"691","17031030706","2015","no",41,15,0,1,6,8
"692","17031030706","2015","yes",6,6,0,0,4,2
"693","17031030706","2016","no",39,2,0,0,1,1
"694","17031030706","2016","yes",3,3,0,0,2,1
"695","17031030706","2017","no",44,5,0,0,2,3
"696","17031030706","2017","yes",5,4,0,1,2,1
"697","17031030800","2009","no",64,8,0,2,3,3
"698","17031030800","2009","yes",10,11,0,3,5,3
"699","17031030800","2010","no",52,6,0,0,5,1
"700","17031030800","2010","yes",6,6,0,2,3,1
"701","17031030800","2011","no",69,8,0,1,4,3
"702","17031030800","2011","yes",5,6,0,0,4,2
"703","17031030800","2012","no",97,14,0,1,4,9
"704","17031030800","2012","yes",9,8,0,1,6,1
"705","17031030800","2013","no",64,14,0,1,3,10
"706","17031030800","2013","yes",15,12,0,0,7,5
"707","17031030800","2014","no",85,8,0,0,4,4
"708","17031030800","2014","yes",15,15,0,2,10,3
"709","17031030800","2015","no",79,11,0,0,3,8
"710","17031030800","2015","yes",7,7,0,0,5,2
"711","17031030800","2016","no",100,7,0,0,4,3
"712","17031030800","2016","yes",11,10,0,1,3,6
"713","17031030800","2017","no",88,10,0,0,6,4
"714","17031030800","2017","yes",2,2,0,0,1,1
"715","17031030900","2009","no",88,20,0,0,11,9
"716","17031030900","2009","yes",11,12,0,0,7,5
"717","17031030900","2010","no",101,20,0,2,12,6
"718","17031030900","2010","yes",4,4,0,0,2,2
"719","17031030900","2011","no",98,19,0,1,10,8
"720","17031030900","2011","yes",7,7,0,0,5,2
"721","17031030900","2012","no",91,9,0,0,2,7
"722","17031030900","2012","yes",5,5,0,0,3,2
"723","17031030900","2013","no",80,11,0,0,6,5
"724","17031030900","2013","yes",12,10,0,2,7,1
"725","17031030900","2014","no",82,13,0,2,9,2
"726","17031030900","2014","yes",11,11,0,0,6,5
"727","17031030900","2015","no",85,8,0,0,4,4
"728","17031030900","2015","yes",5,5,0,1,4,0
"729","17031030900","2016","no",80,15,0,0,10,5
"730","17031030900","2016","yes",14,14,0,1,8,5
"731","17031030900","2017","no",98,19,0,3,10,6
"732","17031030900","2017","yes",8,7,0,3,1,3
"733","17031031000","2009","no",87,10,0,1,5,4
"734","17031031000","2009","yes",3,2,0,0,2,0
"735","17031031000","2010","no",89,17,1,3,6,8
"736","17031031000","2010","yes",5,5,0,2,0,3
"737","17031031000","2011","no",93,15,0,2,7,6
"738","17031031000","2011","yes",5,5,0,0,3,2
"739","17031031000","2012","no",74,12,0,1,8,3
"740","17031031000","2012","yes",5,5,0,1,3,1
"741","17031031000","2013","no",102,17,0,4,5,8
"742","17031031000","2013","yes",6,6,0,1,3,2
"743","17031031000","2014","no",72,12,0,2,7,3
"744","17031031000","2014","yes",3,3,0,0,2,1
"745","17031031000","2015","no",89,8,0,0,4,4
"746","17031031000","2015","yes",10,10,0,2,3,5
"747","17031031000","2016","no",54,10,0,0,8,2
"748","17031031000","2016","yes",6,6,0,0,2,4
"749","17031031000","2017","no",81,13,0,0,7,6
"750","17031031000","2017","yes",3,3,0,2,0,1
"751","17031031000",NA,"no",1,0,0,0,0,0
"752","17031031100","2009","no",52,1,0,0,0,1
"753","17031031100","2009","yes",2,2,0,0,0,2
"754","17031031100","2010","no",40,4,0,0,3,1
"755","17031031100","2010","yes",6,5,0,0,4,1
"756","17031031100","2011","no",45,3,0,0,3,0
"757","17031031100","2011","yes",4,4,0,1,2,1
"758","17031031100","2012","no",47,0,1,0,0,0
"759","17031031100","2012","yes",5,5,0,0,5,0
"760","17031031100","2013","no",56,8,0,4,3,1
"761","17031031100","2013","yes",4,3,0,0,3,0
"762","17031031100","2014","no",44,4,0,1,3,0
"763","17031031100","2014","yes",4,4,0,0,2,2
"764","17031031100","2015","no",80,10,0,1,4,5
"765","17031031100","2015","yes",4,4,0,1,3,0
"766","17031031100","2016","no",63,5,0,3,2,0
"767","17031031100","2016","yes",3,2,0,0,0,2
"768","17031031100","2017","no",69,7,0,0,4,3
"769","17031031100","2017","yes",10,9,0,1,5,3
"770","17031031200","2009","no",133,13,0,1,8,4
"771","17031031200","2009","yes",14,15,0,1,6,8
"772","17031031200","2010","no",120,18,0,0,8,10
"773","17031031200","2010","yes",18,18,0,2,11,5
"774","17031031200","2011","no",120,7,0,0,2,5
"775","17031031200","2011","yes",6,5,0,0,2,3
"776","17031031200","2012","no",119,16,0,1,5,10
"777","17031031200","2012","yes",11,10,1,0,6,4
"778","17031031200","2013","no",132,14,0,5,4,5
"779","17031031200","2013","yes",11,11,0,1,7,3
"780","17031031200","2014","no",112,10,0,1,2,7
"781","17031031200","2014","yes",10,10,0,0,6,4
"782","17031031200","2015","no",97,11,0,1,3,7
"783","17031031200","2015","yes",12,12,0,2,8,2
"784","17031031200","2016","no",92,15,0,0,3,12
"785","17031031200","2016","yes",10,10,0,1,5,4
"786","17031031200","2017","no",94,6,0,0,3,3
"787","17031031200","2017","yes",8,8,0,3,3,2
"788","17031031300","2009","no",100,11,0,1,6,4
"789","17031031300","2009","yes",12,12,1,2,5,5
"790","17031031300","2010","no",87,12,0,4,7,1
"791","17031031300","2010","yes",7,6,0,0,4,2
"792","17031031300","2011","no",56,7,0,0,5,2
"793","17031031300","2011","yes",7,7,0,1,4,2
"794","17031031300","2012","no",51,10,0,3,3,4
"795","17031031300","2012","yes",3,3,0,0,1,2
"796","17031031300","2013","no",66,10,1,2,3,5
"797","17031031300","2013","yes",9,9,0,1,7,1
"798","17031031300","2014","no",66,10,0,2,6,2
"799","17031031300","2014","yes",11,11,0,1,9,1
"800","17031031300","2015","no",85,17,0,2,3,12
"801","17031031300","2015","yes",8,7,0,2,5,0
"802","17031031300","2016","no",69,5,1,0,2,3
"803","17031031300","2016","yes",4,4,0,2,2,0
"804","17031031300","2017","no",78,12,0,5,6,1
"805","17031031300","2017","yes",8,7,0,0,3,4
"806","17031031400","2009","no",128,21,1,7,9,5
"807","17031031400","2009","yes",16,15,0,1,5,9
"808","17031031400","2010","no",158,37,0,2,21,14
"809","17031031400","2010","yes",19,17,0,3,8,6
"810","17031031400","2011","no",137,24,0,2,11,11
"811","17031031400","2011","yes",20,21,0,5,10,6
"812","17031031400","2012","no",146,28,2,3,16,9
"813","17031031400","2012","yes",15,14,1,3,5,6
"814","17031031400","2013","no",174,34,0,7,18,9
"815","17031031400","2013","yes",21,22,0,0,15,7
"816","17031031400","2014","no",181,29,0,6,8,15
"817","17031031400","2014","yes",11,10,0,1,6,3
"818","17031031400","2015","no",166,26,0,4,12,10
"819","17031031400","2015","yes",20,19,0,0,11,8
"820","17031031400","2016","no",188,32,1,5,17,10
"821","17031031400","2016","yes",14,14,0,1,6,7
"822","17031031400","2017","no",195,41,1,6,18,17
"823","17031031400","2017","yes",14,14,1,4,8,2
"824","17031031501","2009","no",15,2,0,0,2,0
"825","17031031501","2009","yes",2,2,0,0,1,1
"826","17031031501","2010","no",21,0,0,0,0,0
"827","17031031501","2010","yes",2,2,0,0,1,1
"828","17031031501","2011","no",17,2,0,0,2,0
"829","17031031501","2011","yes",2,1,1,0,0,1
"830","17031031501","2012","no",15,0,0,0,0,0
"831","17031031501","2012","yes",3,3,0,1,2,0
"832","17031031501","2013","no",15,0,0,0,0,0
"833","17031031501","2013","yes",1,0,0,0,0,0
"834","17031031501","2014","no",28,7,0,0,7,0
"835","17031031501","2014","yes",2,2,0,0,2,0
"836","17031031501","2015","no",15,1,0,0,1,0
"837","17031031501","2015","yes",4,5,0,0,4,1
"838","17031031501","2016","no",25,1,0,0,1,0
"839","17031031501","2016","yes",3,3,0,0,3,0
"840","17031031501","2017","no",30,8,0,1,4,3
"841","17031031501","2017","yes",2,2,0,1,1,0
"842","17031031502","2009","no",48,7,0,0,2,5
"843","17031031502","2009","yes",7,10,0,1,3,6
"844","17031031502","2010","no",52,5,0,2,1,2
"845","17031031502","2010","yes",7,7,0,0,1,6
"846","17031031502","2011","no",44,4,0,0,3,1
"847","17031031502","2011","yes",7,7,0,1,1,5
"848","17031031502","2012","no",50,6,0,0,0,6
"849","17031031502","2012","yes",12,11,0,1,6,4
"850","17031031502","2013","no",37,4,0,2,2,0
"851","17031031502","2013","yes",3,3,0,0,2,1
"852","17031031502","2014","no",50,11,0,0,3,8
"853","17031031502","2014","yes",4,4,0,1,2,1
"854","17031031502","2015","no",51,3,0,0,1,2
"855","17031031502","2015","yes",5,7,0,0,7,0
"856","17031031502","2016","no",57,5,0,1,3,1
"857","17031031502","2016","yes",2,2,0,0,0,2
"858","17031031502","2017","no",28,4,0,1,2,1
"859","17031031502","2017","yes",4,5,0,1,2,2
"860","17031031700","2009","no",102,7,0,0,3,4
"861","17031031700","2009","yes",11,11,0,2,4,5
"862","17031031700","2010","no",80,7,0,0,3,4
"863","17031031700","2010","yes",13,13,0,0,8,5
"864","17031031700","2011","no",89,12,0,2,7,3
"865","17031031700","2011","yes",8,8,0,0,6,2
"866","17031031700","2012","no",82,10,0,0,2,8
"867","17031031700","2012","yes",9,9,0,2,1,6
"868","17031031700","2013","no",98,25,0,2,7,16
"869","17031031700","2013","yes",13,11,0,0,7,4
"870","17031031700","2014","no",90,14,0,2,8,4
"871","17031031700","2014","yes",7,7,0,0,5,2
"872","17031031700","2015","no",89,21,0,5,11,5
"873","17031031700","2015","yes",6,6,0,1,5,0
"874","17031031700","2016","no",102,11,0,1,5,5
"875","17031031700","2016","yes",9,10,0,1,6,3
"876","17031031700","2017","no",80,13,0,0,4,9
"877","17031031700","2017","yes",6,5,0,0,4,1
"878","17031031800","2009","no",52,12,1,1,7,4
"879","17031031800","2009","yes",4,4,0,0,1,3
"880","17031031800","2010","no",52,11,0,0,0,11
"881","17031031800","2010","yes",5,5,0,2,1,2
"882","17031031800","2011","no",42,8,0,0,6,2
"883","17031031800","2011","yes",3,2,0,0,2,0
"884","17031031800","2012","no",49,8,0,1,5,2
"885","17031031800","2012","yes",3,3,0,0,2,1
"886","17031031800","2013","no",55,7,0,1,2,4
"887","17031031800","2013","yes",5,5,0,2,2,1
"888","17031031800","2014","no",50,5,0,0,2,3
"889","17031031800","2014","yes",3,3,0,0,1,2
"890","17031031800","2015","no",34,6,0,0,2,4
"891","17031031800","2015","yes",2,2,0,1,1,0
"892","17031031800","2016","no",47,5,0,0,2,3
"893","17031031800","2016","yes",6,5,0,0,2,3
"894","17031031800","2017","no",48,7,0,2,4,1
"895","17031031800","2017","yes",7,7,0,2,4,1
"896","17031031900","2009","no",58,12,0,0,8,4
"897","17031031900","2009","yes",2,2,0,0,1,1
"898","17031031900","2010","no",49,7,0,0,4,3
"899","17031031900","2010","yes",2,2,0,1,0,1
"900","17031031900","2011","no",35,4,0,0,3,1
"901","17031031900","2011","yes",3,3,0,1,2,0
"902","17031031900","2012","no",37,10,0,0,3,7
"903","17031031900","2012","yes",2,2,0,1,0,1
"904","17031031900","2013","no",51,6,0,0,3,3
"905","17031031900","2013","yes",1,1,0,0,0,1
"906","17031031900","2014","no",51,10,0,0,7,3
"907","17031031900","2014","yes",4,4,0,0,4,0
"908","17031031900","2015","no",34,4,0,0,4,0
"909","17031031900","2015","yes",2,2,0,0,2,0
"910","17031031900","2016","no",56,12,0,0,5,7
"911","17031031900","2016","yes",5,5,0,1,1,3
"912","17031031900","2017","no",50,9,0,0,7,2
"913","17031031900","2017","yes",4,4,0,0,2,2
"914","17031032100","2009","no",95,6,0,0,5,1
"915","17031032100","2009","yes",5,5,0,0,3,2
"916","17031032100","2010","no",86,5,0,0,2,3
"917","17031032100","2010","yes",7,7,0,0,4,3
"918","17031032100","2011","no",76,3,0,0,3,0
"919","17031032100","2011","yes",7,5,0,1,3,1
"920","17031032100","2012","no",59,5,0,0,5,0
"921","17031032100","2012","yes",4,4,0,0,3,1
"922","17031032100","2013","no",74,0,0,0,0,0
"923","17031032100","2013","yes",4,4,0,2,2,0
"924","17031032100","2014","no",89,2,0,0,1,1
"925","17031032100","2014","yes",2,3,0,0,2,1
"926","17031032100","2015","no",86,7,0,0,3,4
"927","17031032100","2015","yes",3,3,0,1,2,0
"928","17031032100","2016","no",85,7,0,1,0,6
"929","17031032100","2016","yes",4,4,0,0,1,3
"930","17031032100","2017","no",97,10,0,3,5,2
"931","17031032100","2017","yes",7,7,0,2,3,2
"932","17031040100","2009","no",144,24,0,0,18,6
"933","17031040100","2009","yes",3,3,0,0,1,2
"934","17031040100","2010","no",130,35,0,1,20,14
"935","17031040100","2010","yes",6,6,0,0,2,4
"936","17031040100","2011","no",133,31,0,0,13,18
"937","17031040100","2011","yes",7,7,0,3,2,2
"938","17031040100","2012","no",148,15,0,0,10,5
"939","17031040100","2012","yes",10,10,0,2,7,1
"940","17031040100","2013","no",165,44,0,3,19,22
"941","17031040100","2013","yes",10,8,0,0,5,3
"942","17031040100","2014","no",147,25,0,3,10,12
"943","17031040100","2014","yes",6,5,0,0,4,1
"944","17031040100","2015","no",171,39,0,3,19,17
"945","17031040100","2015","yes",12,11,0,2,4,5
"946","17031040100","2016","no",171,36,1,5,23,8
"947","17031040100","2016","yes",8,8,0,0,3,5
"948","17031040100","2017","no",141,27,0,1,15,11
"949","17031040100","2017","yes",6,5,0,1,4,0
"950","17031040201","2009","no",156,28,0,0,12,16
"951","17031040201","2009","yes",9,10,0,1,5,4
"952","17031040201","2010","no",139,20,0,2,10,8
"953","17031040201","2010","yes",6,6,0,1,2,3
"954","17031040201","2011","no",152,20,0,1,11,8
"955","17031040201","2011","yes",9,9,0,0,5,4
"956","17031040201","2012","no",152,26,0,0,12,14
"957","17031040201","2012","yes",7,6,0,0,5,1
"958","17031040201","2013","no",143,19,0,0,6,13
"959","17031040201","2013","yes",12,11,0,0,5,6
"960","17031040201","2014","no",158,15,0,3,6,6
"961","17031040201","2014","yes",11,9,0,0,7,2
"962","17031040201","2015","no",144,27,1,2,11,14
"963","17031040201","2015","yes",10,10,0,2,6,2
"964","17031040201","2016","no",144,23,0,5,9,9
"965","17031040201","2016","yes",5,5,0,0,3,2
"966","17031040201","2017","no",140,27,0,2,17,8
"967","17031040201","2017","yes",10,10,0,2,6,2
"968","17031040202","2009","no",77,9,0,0,3,6
"969","17031040202","2009","yes",2,2,0,0,1,1
"970","17031040202","2010","no",91,5,0,0,2,3
"971","17031040202","2010","yes",1,1,0,0,1,0
"972","17031040202","2011","no",78,6,0,0,3,3
"973","17031040202","2011","yes",3,2,0,0,2,0
"974","17031040202","2012","no",96,11,0,2,6,3
"975","17031040202","2012","yes",6,6,0,1,3,2
"976","17031040202","2013","no",79,8,0,1,4,3
"977","17031040202","2013","yes",3,3,0,0,3,0
"978","17031040202","2014","no",87,13,1,0,4,9
"979","17031040202","2014","yes",2,2,0,0,2,0
"980","17031040202","2015","no",89,3,0,0,1,2
"981","17031040202","2015","yes",6,6,0,2,3,1
"982","17031040202","2016","no",93,19,0,0,7,12
"983","17031040202","2016","yes",5,5,0,0,1,4
"984","17031040202","2017","no",123,22,0,1,13,8
